"0% - 1%","1% - 2%","2% - 3%","3% - 4%","4% - 5%","5% - 6%","6% - 7%","7% - 8%","8% - 9%","9% - 10%","10% - 11%","11% - 12%","12% - 13%","13% - 14%","14% - 15%","15% - 16%","16% - 17%","17% - 18%","18% - 19%","19% - 20%","20% - 21%","21% - 22%","22% - 23%","23% - 24%","24% - 25%","25% - 26%","26% - 27%","27% - 28%","28% - 29%","29% - 30%","30% - 31%","31% - 32%","32% - 33%","33% - 34%","34% - 35%","35% - 36%","36% - 37%","37% - 38%","38% - 39%","39% - 40%","40% - 41%","41% - 42%","42% - 43%","43% - 44%","44% - 45%","45% - 46%","46% - 47%","47% - 48%","48% - 49%","49% - 51%","51% - 52%","52% - 53%","53% - 54%","54% - 55%","55% - 56%","56% - 57%","57% - 58%","58% - 59%","59% - 60%","60% - 61%","61% - 62%","62% - 63%","63% - 64%","64% - 65%","65% - 66%","66% - 67%","67% - 68%","68% - 69%","69% - 70%","70% - 71%","71% - 72%","72% - 73%","73% - 74%","74% - 75%","75% - 76%","76% - 77%","77% - 78%","78% - 79%","79% - 80%","80% - 81%","81% - 82%","82% - 83%","83% - 84%","84% - 85%","85% - 86%","86% - 87%","87% - 88%","88% - 89%","89% - 90%","90% - 91%","91% - 92%","92% - 93%","93% - 94%","94% - 95%","95% - 96%","96% - 97%","97% - 98%","98% - 99%","99% - 100%"
"40",8.46202649739047e-06,1.06440226664936e-05,1.23117190171744e-05,1.37363479324535e-05,1.50159091169059e-05,1.61984952418493e-05,1.73117802741665e-05,1.83733662505609e-05,1.93952570339143e-05,2.03860736329885e-05,2.13522621211389e-05,2.2298801726532e-05,2.32296441082004e-05,2.41479985945525e-05,2.50565245073114e-05,2.59574650116372e-05,2.68527428307953e-05,2.77440303217673e-05,2.86328018555596e-05,2.95203737032257e-05,3.04079349222179e-05,3.1296571645618e-05,3.21872864602142e-05,3.30810140786104e-05,3.39786341814862e-05,3.48809820768263e-05,3.5788857660565e-05,3.67030330464117e-05,3.76242591476918e-05,3.85532714314694e-05,3.9490795018664e-05,4.04375492689188e-05,4.13942519625428e-05,4.23616231717551e-05,4.33403888981372e-05,4.43312845415242e-05,4.53350582567049e-05,4.63524742476672e-05,4.73843160442569e-05,4.84313898027107e-05,4.94945276693249e-05,5.05745912453786e-05,5.16724751912187e-05,5.27891110080694e-05,5.39254710376192e-05,5.50825727217532e-05,5.62614831679781e-05,5.74633240701784e-05,5.86892770394389e-05,5.99405894058937e-05,6.12185805600623e-05,6.25246489111283e-05,6.38602795503417e-05,6.52270527205052e-05,6.6626653207734e-05,6.80608807898269e-05,6.9531661897279e-05,7.10410626689387e-05,7.25913036155101e-05,7.41847761417072e-05,7.58240612233663e-05,7.75119505910953e-05,7.9251470839496e-05,8.10459109636947e-05,8.28988539268386e-05,8.48142129884803e-05,8.67962736810992e-05,8.88497425192169e-05,9.09798037743432e-05,9.31921859649533e-05,9.54932401148938e-05,9.78900323546282e-05,0.000100390454116833,0.000103003354065463,0.000105738697071813,0.000108607757120583,0.000111623353148876,0.000114800139717737,0.000118154968423534,0.000121707341576546,0.0001254799876721,0.000129499599745567,0.000133797794725146,0.000138412377440614,0.000143389032109884,0.000148783625623602,0.000154665406143226,0.00016112154544838,0.000168263757290344,0.000176238232232388,0.000185241082536192,0.000195543378100072,0.000207533844941786,0.000221796438598748,0.000239263167752621,0.000261549518096577,0.000291812164381046,0.0003375293405493,0.000424554806170377
"41",1.43781551761859e-05,1.80856563959591e-05,2.09192904736544e-05,2.33399188332406e-05,2.55140565333671e-05,2.75234196654902e-05,2.94150301137886e-05,3.1218796158171e-05,3.29551140057828e-05,3.46386319257738e-05,3.62803026702997e-05,3.7888586617719e-05,3.94701981633303e-05,4.10305903790046e-05,4.2574281798104e-05,4.4105083845297e-05,4.56262634689568e-05,4.71406622092524e-05,4.86507851994671e-05,5.01588689377932e-05,5.16669337674354e-05,5.31768251472855e-05,5.46902465778634e-05,5.62087862302974e-05,5.77339387669907e-05,5.92671234530107e-05,6.08096993813349e-05,6.23629784368437e-05,6.39282364796286e-05,6.55067231218816e-05,6.70996703935244e-05,6.87083005323436e-05,7.03338330894825e-05,7.19774915069955e-05,7.36405092981396e-05,7.5324135941232e-05,7.70296425828585e-05,7.87583276349325e-05,8.05115223418452e-05,8.22905963881451e-05,8.4096963613459e-05,8.59320878994156e-05,8.77974892929783e-05,8.96947504317061e-05,9.1625523338989e-05,9.35915366612424e-05,9.55946034244414e-05,9.76366293943303e-05,9.97196221332981e-05,0.000101845700857486,0.000104017107210439,0.000106236217084891,0.000108505553642498,0.000110827801703037,0.000113205823700472,0.000115642677434114,0.000118141635879952,0.000120706209371362,0.0001233401705114,0.00012604758224278,0.000128832829578914,0.000131700655593326,0.000134656202379322,0.000137705057832312,0.000140853309280331,0.000144107605202796,0.000147475226544836,0.000150964169469552,0.000154583241813185,0.000158342176044987,0.000162251762220213,0.000166324005299819,0.000170572312360695,0.000175011716728187,0.000179659148057799,0.000184533760059203,0.000189657331157101,0.000195054758304425,0.000200754670971636,0.000206790201883386,0.000213199964660764,0.000220029308175609,0.000227331946341339,0.000235172105458922,0.000243627397767176,0.000252792734318338,0.000262785758809319,0.000273754564158702,0.000285888935760053,0.000299437228681448,0.000314732605101711,0.000332235564507858,0.00035260647782485,0.000376837364133635,0.000406511494765271,0.000444373175897287,0.000495784714409808,0.000573449227836047,0.000721282194162573
"42",2.02791535403109e-05,2.55082467737608e-05,2.95048246510779e-05,3.29188926985097e-05,3.5985306089632e-05,3.88193183276785e-05,4.14872497148697e-05,4.40312832841737e-05,4.64801861065433e-05,4.88546182794549e-05,5.11700276902081e-05,5.34383469458684e-05,5.5669046093129e-05,5.78698161889532e-05,6.00470302025079e-05,6.22060637852656e-05,6.43515246499184e-05,6.64874205055783e-05,6.86172845863747e-05,7.07442712376269e-05,7.28712299343935e-05,7.50007634900777e-05,7.71352744954928e-05,7.92770028765957e-05,8.14280566704958e-05,8.35904375698334e-05,8.57660623964865e-05,8.79567813859604e-05,9.01643939602559e-05,9.23906625170868e-05,9.46373246517396e-05,9.69061041441018e-05,9.91987209800337e-05,0.000101516900628104,0.00010386238275599,0.000106236929542848,0.000108642333722766,0.000111080426478446,0.000113553085292667,0.000116062241856853,0.000118609890130852,0.000121198094645232,0.000123828999136951,0.000126504835610797,0.000129227933922541,0.000132000731985356,0.000134825786708597,0.00013770578578789,0.00014064356047767,0.000143642099492217,0.000146704564199212,0.000149834305291394,0.000153034881147576,0.000156310078124914,0.000159663933060786,0.000163100758306147,0.000166625169664159,0.000170242117670151,0.000173956922723693,0.000177775314673645,0.000181703477566094,0.000185748100397442,0.000189916434876583,0.000194216361398184,0.000198656464673282,0.000203246120765888,0.000207995597661206,0.000212916171963511,0.000218020264917726,0.00022332160170567,0.000228835398936281,0.000234578586497247,0.000240570071557577,0.000246831054636984,0.000253385410471393,0.000260260150163676,0.000267485986187154,0.000275098028748626,0.000283136651618186,0.000291648578996231,0.000300688264147293,0.000310319658236563,0.000320618508582401,0.000331675386728341,0.000343599740552483,0.000356525411946696,0.000370618299210142,0.000386087238347693,0.000403199857313862,0.000422306374601094,0.000443876596467632,0.000468559888008768,0.000497287451335238,0.000531458138046177,0.000573304501025538,0.000626696198339617,0.000699194304446438,0.000808710272959453,0.00101716247114476
"43",2.61650602674116e-05,3.29118425096346e-05,3.80683779429662e-05,4.24733324968284e-05,4.64297266685708e-05,5.00862655847501e-05,5.35285185929538e-05,5.68109120696057e-05,5.99705625239649e-05,6.30341264892659e-05,6.60215354738515e-05,6.89481854148627e-05,7.18262949436765e-05,7.46657873587501e-05,7.74748853014835e-05,8.02605246278146e-05,8.30286503628711e-05,8.57844333782315e-05,8.85324323543091e-05,9.12767171096914e-05,9.40209641029707e-05,9.6768531535878e-05,9.95225192708229e-05,0.000102285817289335,0.000105061145400409,0.000107851086198752,0.000110658112770851,0.000113484612286026,0.00011633290634698,0.000119205268780934,0.00012210394140846,0.00012503114821905,0.000127989108300715,0.0001309800478088,0.000134006211211765,0.000137069872015656,0.000140173343141528,0.000143318987109595,0.000146509226168832,0.000149746552500209,0.000153033538614924,0.000156372848065483,0.000159767246586813,0.000163219613786612,0.000166732955508737,0.000170310417000607,0.000173955297025405,0.000177671063072494,0.000181461367835263,0.000185330067144775,0.000189281239570873,0.000193319207930096,0.000197448562972985,0.000201674189562812,0.000206001295704844,0.000210435444841344,0.000214982591894557,0.000219649123620191,0.000224441903930325,0.000229368324960908,0.000234436364799623,0.000239654652960709,0.000245032544901824,0.00025058020713361,0.000256308714787603,0.000262230163898358,0.000268357801141873,0.000274706174381851,0.000281291308144174,0.000288130909116418,0.000295244608018375,0.000302654245799657,0.000310384214212929,0.00031846186355432,0.000326917993991843,0.000335787451752741,0.000345109857991808,0.000354930507114121,0.000365301483710099,0.000376283064627837,0.000387945497422426,0.000400371282162004,0.000413658136171371,0.000427922900226468,0.000443306765728542,0.000459982392413724,0.000478163792657653,0.000498120368015284,0.000520197360587648,0.000544846552091152,0.000572673988217244,0.00060451733735311,0.000641577821488263,0.000685659897391046,0.000739643424363341,0.000808519954298864,0.000902042485773453,0.00104331431262525,0.00131219805061614
"44",3.20359139473425e-05,4.02964922026634e-05,4.66100066146531e-05,5.20033010535546e-05,5.68473869963184e-05,6.13243356237772e-05,6.5538916082502e-05,6.9557766763128e-05,7.3426332242549e-05,7.71772501365935e-05,8.0834924090035e-05,8.44182044942597e-05,8.79420515167366e-05,9.14186149685571e-05,9.48579624120171e-05,9.82685858955222e-05,0.000101657764313639,0.000105031828701686,0.00010839636053865,0.000111756342748668,0.00011511627663111,0.000118480273814956,0.000121852129620243,0.000125235382389249,0.000128633362104218,0.00013204923074041,0.000135486016188477,0.000138946641138466,0.00014243394799622,0.000145950720666035,0.000149499703857238,0.000153083620439961,0.000156705187275354,0.00016036712986936,0.000164072196141211,0.000167823169553562,0.000171622881817656,0.00017547422536179,0.000179380165732913,0.000183343754088288,0.000187368139925834,0.000191456584197391,0.000195612472948407,0.000199839331629956,0.000204140840234687,0.00020852084941701,0.000212983397769905,0.000217532730446151,0.000222173319331135,0.000226909884997862,0.000231747420703251,0.000236691218718764,0.000241746899329033,0.000246920442880503,0.000252218225319683,0.000257647057729325,0.000263214230452873,0.000268927562495803,0.00027479545701052,0.000280826963813749,0.00028703185005749,0.000293420680383731,0.000300004908148323,0.000306796979612304,0.000313810453384537,0.000321060137877237,0.000328562250131155,0.000336334600113261,0.000344396805530937,0.000352770543402015,0.000361479846149133,0.000370551451957862,0.000380015221699583,0.00038990463807784,0.000400257407099703,0.000411116187910756,0.000422529485051759,0.000434552748152691,0.000447249739239903,0.000460694249091428,0.000474972274329138,0.000490184810686022,0.000506451482276108,0.000523915323315495,0.00054274917687722,0.000563164407872035,0.000585423002632633,0.000609854751242928,0.000636882282201175,0.000667058641125002,0.000701125709681136,0.000740108898891801,0.000785478641726133,0.000839443776438934,0.000905529499560037,0.000989845809253886,0.00110433080578578,0.00127726317886758,0.00160639133976657
"45",5.92975368317526e-05,7.45874541706594e-05,8.62734065101302e-05,9.62560521938712e-05,0.000105222122385694,0.000113508625242092,0.000121309485121399,0.000128748047475036,0.000135908428627217,0.000142851039589517,0.000149621050528284,0.000156253352692141,0.000162775636628976,0.000169210390987617,0.000175576250222338,0.000181888932543151,0.00018816191063253,0.000194406902696828,0.000200634239518068,0.000206853143952116,0.000213071947361662,0.000219298259819815,0.000225539105898679,0.000231801034488202,0.000238090208784656,0.000244412480981312,0.000250773455056006,0.000257178540232698,0.00026363299709894,0.000270141977922733,0.000276710562386037,0.000283343789707196,0.000290046687939374,0.000296824301091195,0.000303681714608488,0.000310624079674128,0.000317656636720958,0.000324784738506207,0.000332013873061736,0.000339349686810539,0.00034679800812451,0.000354364871590458,0.000362056543249848,0.000369879547082334,0.00037784069301355,0.000385947106743834,0.000394206261716793,0.000402626013575265,0.000411214637487895,0.000419980868773107,0.000428933947299765,0.000438083666206773,0.00044744042555892,0.00045701529164577,0.000466820062736932,0.000476867342234145,0.000487170620312394,0.000497744365324108,0.000508604126458827,0.000519766649413985,0.000531250007150876,0.000543073748196779,0.00055525906542633,0.000567828988834087,0.000580808606523547,0.000594225319021634,0.000608109133128756,0.000622493002894741,0.000637413227052106,0.000652909914449366,0.000669027531855873,0.000685815552155864,0.000703329225687935,0.000721630503697632,0.000740789151089463,0.000760884096647429,0.000782005083727838,0.000804254704697927,0.000827750930436988,0.000852630285541965,0.000879051875841772,0.000907202555750525,0.000937303642092454,0.000969619759751742,0.00100447067850184,0.00104224743061617,0.00108343469281572,0.00112864256982198,0.00117865290219441,0.00123448877614816,0.00129752257948861,0.00136965114909181,0.00145359446416492,0.0015534382648766,0.00167570294930549,0.00183168939591998,0.0020434766938534,0.00236336106261679,0.00297208625910941
"46",8.6456415192438e-05,0.000108748930203665,0.000125786813507465,0.00014034124533892,0.00015341348636886,0.000165494897421933,0.000176868221680325,0.000187713297565356,0.000198152767030125,0.000208274709432587,0.000218144982809753,0.000227814458414235,0.000237323508782568,0.000246704922005579,0.000255985866692822,0.000265189259511383,0.000274334743095534,0.000283439402002557,0.000292518297875819,0.000301584876953706,0.000310651285628771,0.000319728618603821,0.000328827116870401,0.000337956327822978,0.000347125236460035,0.000356342374280592,0.000365615910825602,0.000374953731621686,0.000384363505416781,0.000393852742958116,0.000403428849087238,0.000413099169569664,0.000422871033806643,0.000432751794371214,0.000442748864154164,0.000452869751786189,0.000463122095912033,0.000473513698824556,0.000484052559916949,0.000494746909376436,0.000505605242520347,0.000516636355163685,0.000527849380405154,0.00053925382722524,0.00055085962130509,0.000562677148498566,0.000574717301422218,0.000586991529669651,0.000599511894208744,0.000612291126583608,0.000625342693619743,0.000638680868422508,0.000652320808568447,0.000666278642519354,0.000680571565444228,0.000695217945819425,0.000710237444398485,0.000725651147408036,0.000741481716144307,0.000757753555528342,0.00077449300464195,0.000791728552830154,0.00080949108564374,0.000827814165738917,0.000846734354890338,0.00086629158456132,0.000886529584079346,0.000907496377475756,0.000929244862585214,0.000951833489222182,0.000975327057372752,0.000999797661652309,0.00102532581518278,0.00105200179509245,0.0010799272638144,0.00110921723635934,0.00114000248534999,0.00117243250513218,0.00120667919713042,0.00124294149590184,0.00128145123686393,0.00132248068455566,0.00136635231378497,0.00141345169634815,0.00146424474512267,0.00151930119402982,0.00157932720315037,0.00164521165869335,0.00171809362925769,0.00179946361755106,0.00189132095582339,0.00199642891918903,0.00211874977497257,0.00226423507768863,0.00244238238202255,0.00266965142865622,0.00297819787867975,0.00344417679469948,0.00433074412680501
"47",0.000113517424317487,0.000142787054455372,0.000165157324392219,0.000184266799934253,0.000201430137542573,0.000217292494113007,0.000232225111210323,0.000246464116278654,0.000260170537700071,0.000273460023099125,0.000286419043449171,0.00029911439202516,0.000311599077240192,0.000323916149083499,0.000336101279118612,0.000348184556060961,0.00036019176977185,0.000372145351306663,0.000384065075581821,0.000395968596431544,0.000407871860934228,0.000419789435238314,0.000431734764504648,0.000443720383132698,0.000455758087023548,0.000467859076556629,0.000480034076778794,0.000492293439739242,0.000504647232764276,0.000517105315626663,0.000529677408939741,0.000542373155637501,0.00055520217704726,0.00056817412479193,0.000581298729553305,0.00059458584757117,0.000608045505634112,0.000621687945228881,0.000635523666449827,0.000649563472224135,0.000663818513379067,0.000678300335061977,0.000693020925020995,0.000707992764262947,0.000723228880624976,0.000738742905827281,0.000754549136616878,0.000770662600667026,0.000787099127965151,0.000803875428505351,0.000821009177201975,0.000838519107061095,0.000856425111790198,0.000874748359197489,0.000893511416935887,0.000912738392389743,0.000932455088792503,0.000952689180011093,0.000973470406850278,0.000994830798233386,0.0010168049212246,0.00103943016459752,0.00106274706155733,0.00108679965833017,0.00111163593669703,0.00113730830023878,0.00116387413616329,0.0011913964672242,0.00121994471156857,0.00124959557257713,0.00128043408616771,0.00131255486000109,0.00134606354808506,0.00138107861614365,0.00141773346882581,0.00145617903081648,0.00149658690226359,0.0015391532476696,0.00158410363098585,0.00163169908479464,0.00168224380839932,0.00173609504427504,0.00179367590990477,0.00185549230349903,0.00192215552560039,0.0019944130805657,0.00207319144766638,0.00215965681552997,0.00225530356626147,0.00236208708615404,0.00248263021294761,0.00262055784265958,0.00278106751783984,0.00297196589000729,0.00320571021993788,0.00350388813042149,0.00390866948542451,0.00451991442166038,0.00568262532684148
"48",0.000140480915285135,0.000176702270263227,0.000204385453496697,0.000228033291290567,0.000249272706247144,0.000268902096734324,0.000287380883408955,0.000305001279523805,0.000321962561190661,0.000338407844581243,0.000354444138941145,0.00037015410179545,0.000385603331488676,0.000400845102501127,0.000415923558262606,0.000430875933224629,0.000445734141834123,0.000460525941864888,0.000475275803983228,0.000490005573891268,0.000504734985062931,0.000519482061957882,0.000534263441702562,0.000549094634245791,0.000563990235533513,0.000578964104440549,0.000594029511501589,0.000609199265546664,0.000624485822936242,0.000639901383052489,0.000655457972930251,0.000671167523331023,0.000687041938124293,0.000703093158507009,0.000719333223337515,0.000735774326666411,0.000752428873399673,0.000769309533919135,0.000786429298404592,0.000803801531545092,0.00082144002829042,0.000839359071274659,0.000857573490540123,0.000876098726200666,0.000894950894707942,0.000914146859422468,0.000933704306243861,0.000953641825122299,0.00097397899835759,0.000994736496695159,0.00101593618435245,0.00103760123425796,0.0010597562549628,0.00108242743089583,0.00110564267788574,0.00112943181617362,0.00115382676349838,0.00117886175126737,0.00120457356734062,0.00123100182957943,0.00125818929506267,0.00128618221078895,0.00131503071279848,0.00134478928201693,0.00137551726680961,0.00140727948432288,0.0014401469152925,0.00147419751026058,0.00150951712925767,0.00154620064223281,0.00158435322419923,0.00162409188768047,0.00166554730623899,0.00170886599754791,0.00175421295388658,0.00180177483389181,0.00185176386444827,0.00190442264949273,0.00196003014876243,0.00201890918242384,0.00208143594972418,0.00214805224097827,0.00221928130354455,0.00229574874458957,0.00237821050060714,0.00246759091980096,0.00256503564228771,0.002671986687503,0.00279029184626336,0.00292236886854808,0.00307146067647872,0.00324204899493181,0.0034405596660927,0.0036766437790057,0.00396570094588633,0.00433441586529122,0.00483491059399624,0.00559059749027359,0.00702776318482019
"49",0.000167347238860811,0.000210495020562115,0.0002434717146795,0.000271641294182331,0.000296941822229118,0.00032032438605678,0.000342336267273484,0.000363325562458686,0.000383529657254836,0.00040311903702143,0.000422221174882143,0.000440934535049237,0.000459337260020266,0.000477492811495405,0.000495453773796496,0.000513264500895263,0.000530963009266108,0.000548582363694621,0.000566151713138861,0.000583697079499621,0.00060124196840966,0.000618807849555053,0.000636414539870491,0.000654080513442319,0.000671823155445389,0.000689658972905158,0.000707603771865183,0.000725672808232851,0.000743880917896342,0.000762242630468565,0.000780772270093055,0.000799484046055487,0.00081839213542166,0.000837510759525366,0.000856854255826452,0.000876437146428433,0.00089627420436974,0.000916380518671327,0.000936771559027087,0.000957463240955903,0.000978471992190653,0.000999814821056637,0.00102150938758757,0.00104357407814007,0.00106602808429672,0.00108889148689336,0.00111218534606879,0.0011359317983156,0.00116015416161114,0.00118487704983039,0.00121012649778991,0.00123593009844965,0.00126231715401022,0.00128931884289519,0.00131696840490797,0.00134530134721017,0.0013743556741956,0.00140417214484581,0.00143479456176739,0.00146627009685184,0.00149864965939511,0.00153198831360223,0.00156634575373093,0.00160178684675687,0.00163838225444957,0.00167620914923497,0.00171535204131762,0.00175590373841862,0.00179796646438302,0.00184165316913071,0.00188708907038142,0.00193441347784034,0.00198378196385811,0.00203536896204863,0.00208937089846125,0.00214600999078992,0.0022055388928173,0.00226824641828847,0.00233446465725892,0.00240457790852768,0.00247903400909881,0.00255835886911578,0.00264317535551357,0.00273422816998624,0.0028324171369772,0.00293884252655621,0.00305486798714298,0.00318220990480283,0.00332306758397307,0.00348031863137935,0.00365782265019562,0.0038609134273078,0.00409723816610237,0.00437828179129924,0.00472236900736859,0.00516125095530828,0.00575694023203851,0.0066562494769417,0.00836619091174416
"50",0.000270221002433755,0.000339889801307798,0.000393134880799908,0.000438617630702769,0.000479467500515943,0.000517220236567313,0.00055275954715714,0.000586647510145727,0.000619267434866008,0.000650894604532702,0.000681734848987902,0.000711947156278294,0.000741657700118324,0.000770968948433576,0.000799965804839969,0.000828719882863435,0.000857292562369207,0.000885737227250599,0.000914100938046433,0.000942425705571929,0.000970749477156891,0.000999106912211896,0.0010275300009604,0.0010560485648217,0.00108469066642157,0.00111348294988495,0.00114245092687997,0.00117161922015663,0.00120101177361121,0.00123065203590921,0.00126056312321344,0.00129076796544677,0.00132128943967558,0.00135215049355756,0.00138337426130836,0.00141498417426846,0.00144700406786867,0.00147945828658023,0.00151237178828036,0.00154577024935426,0.00157968017178477,0.00161412899344347,0.00164914520278989,0.00168475845920637,0.00172099972024228,0.00175790137711549,0.00179549739991886,0.00183382349410991,0.00187291727002303,0.00191281842734135,0.00195356895670336,0.00199521336090474,0.00203779889849644,0.00208137585298556,0.00212599783132881,0.00217172209598472,0.00221860993547881,0.00226672707926048,0.00231614416362038,0.00236693725663041,0.00241918845151236,0.00247298653959485,0.00252842777615883,0.00258561675509535,0.00264466741153304,0.00270570417559785,0.00276886330545829,0.00283429443406421,0.00290216237187719,0.00297264921791097,0.00304595684421714,0.00312230983547139,0.00320195898678263,0.00328518549098577,0.00337230598390606,0.00346367866582704,0.00355971078457915,0.00366086785745623,0.00376768513614872,0.00388078199692995,0.00400088019167996,0.00412882726165017,0.0042656269549383,0.00441247929744244,0.00457083420688841,0.00474246448606924,0.00492956717056743,0.00513490742424149,0.00536202815375224,0.00561556458597124,0.00590173318520054,0.00622912394416358,0.00661005116936297,0.00706300659489379,0.00761748993550148,0.00832460533578476,0.00928413864199081,0.0107322480955388,0.0134840366658427
"51",0.000372503826231987,0.000468537682803421,0.000541930958436988,0.000604623528150026,0.000660929379928948,0.00071296555526367,0.000761950251135733,0.000808658292121538,0.00085361806763172,0.000897209051292321,0.000939714973972777,0.000981354994119525,0.00102230303477182,0.00106270033978107,0.00110266393989284,0.00114229254478642,0.00118167075637341,0.00122087215345039,0.00125996159739158,0.00129899698783132,0.00133803062216948,0.00137711026466028,0.00141627999930015,0.00145558091956664,0.00149505169357423,0.00153472903311926,0.00157464808793795,0.00161484278136576,0.00165534609984668,0.00169619034598732,0.0017374073628007,0.00177902873524589,0.00182108597400582,0.00186361068556052,0.00190663473193853,0.00195019038301475,0.00199431046383264,0.00203902849913624,0.00208437885708259,0.0021303968939547,0.00217711910159764,0.00222458325924925,0.00227282859142696,0.00232189593355985,0.0023718279071196,0.00242266910610471,0.00247446629687036,0.00252726863347505,0.00258112789093706,0.00263609871906527,0.00269223891985649,0.00274960975184341,0.00280827626524586,0.00286830767233539,0.00292977775808785,0.00299276533699087,0.00305735476281942,0.00312363649932613,0.00319170776115421,0.00326167323592183,0.00333364590041116,0.00340774794620732,0.00348411183307392,0.00356288149195979,0.00364421370397563,0.00372827968718589,0.00381526692992064,0.00390538131791033,0.00399884961339113,0.00409592235810104,0.00419687728970276,0.00430202338387419,0.00441170566380947,0.00452631095754351,0.00464627483467042,0.0047720900223823,0.00490431669307217,0.00504359514186689,0.00519066154692194,0.00534636774992615,0.00551170634231475,0.00568784284591038,0.00587615751719451,0.00607830041533788,0.00629626507696332,0.00653248881390558,0.00678999196102461,0.00707257556610735,0.00738510934064662,0.0077339637556069,0.00812768153003158,0.00857806564143773,0.00910203402040933,0.0097249872408379,0.0104874387284654,0.0114595555851498,0.0127783040028326,0.0147676975972322,0.018545293452282
"52",0.000474260272575245,0.000596519908178038,0.000689953949096193,0.000769763893266247,0.00084144216703931,0.000907684110115342,0.000970040681338904,0.00102949835178614,0.0010867298389701,0.00114221826531337,0.00119632485625879,0.00124932862526584,0.0013014509930171,0.00135287177354003,0.00140373995290193,0.00145418119071937,0.00150430318434934,0.00155419959612432,0.00160395298883913,0.00165363706098051,0.00170331837755408,0.00175305773115894,0.00180291122779861,0.00185293116497171,0.00190316675114273,0.00195366470284245,0.00200446974654636,0.00205562504594087,0.00210717257042594,0.00215915341719649,0.00221160809663526,0.00226457678879037,0.002318099577229,0.00237221666543191,0.00242696858003432,0.00248239636456369,0.0025385417668279,0.00259544742273445,0.00265315703904804,0.0027117155774016,0.00277116944175182,0.0028315666714045,0.00289295714172219,0.00295539277466143,0.00301892776136827,0.00308361879918872,0.00314952534562591,0.00321670989200225,0.00328523825986688,0.00335517992353326,0.0034266083625475,0.00349960144838608,0.00357424187027604,0.00365061760573867,0.00372882244230161,0.00380895655782993,0.00389112716812838,0.00397544925190606,0.00406204636492288,0.00415105155722041,0.0042426084098594,0.00433687221064755,0.00443401129207619,0.00453420855926347,0.00463766324134401,0.00474459290673398,0.00485523579140802,0.00496985350023729,0.00508873415520292,0.00521219608177855,0.00534059214713291,0.00547431489261738,0.00561380264044314,0.00575954680352347,0.00591210069237236,0.00607209019968476,0.00624022686035688,0.00641732394472145,0.00660431646411273,0.00680228627819825,0.0070124939350256,0.00723641951304473,0.00747581567357117,0.00773277754112113,0.00800983618857366,0.00831008589407766,0.0086373608026098,0.00899648570928925,0.00939364130861233,0.00983691222370768,0.010337138555994,0.0109092954616159,0.0115748445094995,0.0123660024455753,0.0133341436745913,0.0145682232906881,0.0162418250006418,0.0187654008988221,0.0235535919100418
"53",0.000575492964204717,0.000723839810441498,0.000837207738188824,0.000934043089945346,0.00102101066070865,0.0011013811063909,0.00117703642951014,0.00124917365293401,0.0013186090740769,0.00138592892527049,0.00145157152213238,0.00151587541935143,0.00157910928485934,0.00164149129816995,0.00170320222975724,0.0017643945437263,0.00182519890695017,0.00188572895452779,0.00194608485180054,0.00200635600663697,0.00206662316964546,0.00212696008570572,0.00218743481147631,0.00224811078083811,0.00230904767785428,0.00237030216123302,0.00243192847323604,0.00249397895804066,0.00255650450878658,0.00261955495828338,0.00268317942518779,0.00274742662508225,0.00281234515408812,0.00287798375127911,0.00294439154511832,0.00301161828834702,0.00307971458514984,0.00314873211396877,0.00321872384900617,0.00328974428322348,0.00336184965549145,0.00343509818446789,0.00350955031176231,0.00358526895698914,0.00366231978740917,0.0037407715050134,0.00382069615411535,0.00390216945279171,0.00398527115185242,0.00407008542543818,0.00415670129784617,0.00424521311178775,0.00433572104400076,0.00442833167499614,0.00452315862073923,0.00462032323528331,0.00471995539482681,0.00482219437540661,0.00492718983853132,0.00503510294157829,0.00514610759282732,0.00526039187470729,0.00537815966335099,0.00549963247809301,0.00562505160137122,0.00575468051794737,0.00588880773289535,0.00602775004100637,0.00617185633691017,0.00632151207635396,0.00647714452612122,0.00663922897492252,0.00680829612286923,0.00698494092648568,0.0071698332547167,0.00736373081627029,0.00756749496026915,0.00778211014566369,0.00800870814246924,0.00824859840306394,0.00850330657552914,0.00877462390262565,0.00906467138526104,0.00937598429226679,0.00971162520823975,0.0100753379078756,0.0104717609501345,0.0109067308615775,0.0113877236576946,0.0119245172385217,0.0125302205176,0.013222940459291,0.0140286229403983,0.014986209249776,0.0161577838025872,0.0176508180085301,0.0196749572873452,0.0227256940540541,0.0285094603647951
